doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,min_docs,ngram_range,max_features,coherence,irbo
411,26,User Privacy Tools,0.6139265298843384,43,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
413,46,Reusable Annotation Toolkit,0.6783728003501892,123,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
415,32,Noise-Tolerant Learning Theories,0.81512451171875,59,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
418,38,Algorithmic Logic Programming,0.5134141445159912,107,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
419,31,Causal Model Formalization,0.5530774593353271,57,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
421,18,Variable Word Rate Modeling,0.6484279632568359,24,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
423,7,Dynamic Semantics Resolution,0.6159563064575195,11,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
424,260,Cryptographic Misuse Detection,0.5354189872741699,595,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
425,70,Runtime Monitoring Languages,0.5634454488754272,177,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
429,6,Type Class Extensions,0.6499061584472656,8,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
430,16,Dynamic Market Optimization,0.6416068077087402,22,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
431,78,Evolutionary Annealing Schedules,0.5446177124977112,205,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
432,46,Reusable Annotation Toolkit,0.5496063828468323,123,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
434,10,Recursive Definition Systems,0.7575035691261292,15,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
437,2,Parallel Debugging and Extension Language Debugging Systems,0.7487167119979858,3,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
438,35,Syllabic Language Modeling,0.5571617484092712,80,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
443,3,Nonmonotonic Logic Encoding,0.6059846878051758,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
444,129,Uncertainty Measures Theory,0.6392759084701538,352,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
445,3,Nonmonotonic Logic Encoding,0.6442116498947144,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
446,29,Spec-Language Compilation,0.55372554063797,51,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
447,90,Size-Based Termination Proofs,0.5387152433395386,241,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
448,10,Recursive Definition Systems,0.7407352924346924,15,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
450,8,Repair-Based Speech Correction,0.6639375686645508,12,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
451,13,Combinatorial Auction Optimization,0.6260626912117004,18,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
452,50,Epistemic State Representation,0.6125608682632446,137,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
455,29,Spec-Language Compilation,0.5551556348800659,51,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
457,92,Spam Mitigation Proof-of-Work,0.5357702374458313,261,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
458,3,Nonmonotonic Logic Encoding,0.5541287064552307,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
459,12,Predictor-Based Parsing,0.5017704367637634,17,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
464,3,Nonmonotonic Logic Encoding,0.5773491859436035,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
466,85,Succinct Model Representation,0.5675836801528931,231,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
474,105,Market Equilibrium Complexity,0.5263632535934448,299,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
476,50,Epistemic State Representation,0.6689134836196899,137,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
477,3,Nonmonotonic Logic Encoding,0.5504815578460693,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
479,4,Neuro-Fuzzy Control Systems,0.6952157616615295,6,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
481,75,AS Topology Modeling,0.6728442907333374,193,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
483,19,Socio-Technical Collaboration Networks,0.7628397345542908,26,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
484,50,Epistemic State Representation,0.6352805495262146,137,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
485,22,Spatial-Textual Document Analysis,0.5618080496788025,31,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
492,123,Open Source Astrophysics Code Repository,0.6520059108734131,342,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
494,23,Boosting for Pattern Recognition,0.6131315231323242,39,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
501,38,Algorithmic Logic Programming,0.589837908744812,107,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
509,78,Evolutionary Annealing Schedules,0.5919899940490723,205,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
510,34,Privacy-Efficiency Tradeoffs,0.5975836515426636,69,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
512,152,Cognitive Neural Reasoning,0.516094446182251,404,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
513,35,Syllabic Language Modeling,0.5077500939369202,80,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
516,118,Advice Complexity Mapping,0.5232361555099487,329,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
519,29,Spec-Language Compilation,0.5810339450836182,51,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
522,89,Stochastic Complexity Classes,0.5563479065895081,240,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
536,24,Hamming Distance Approximation,0.511229395866394,40,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
537,7,Dynamic Semantics Resolution,0.5250288248062134,11,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
538,29,Spec-Language Compilation,0.6271333694458008,51,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
541,3,Nonmonotonic Logic Encoding,0.558818519115448,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
544,28,Example-Based Metonymy Learning,0.5412388443946838,50,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
547,6,Type Class Extensions,0.5136242508888245,8,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
548,40,Universal Sequence Prediction,0.8587630391120911,109,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
551,89,Stochastic Complexity Classes,0.6302254796028137,240,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
553,0,Web Text Database Classification,0.5031380653381348,1,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
554,125,Clifford-Toffoli Depth Reduction,0.5787321329116821,344,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
555,7,Dynamic Semantics Resolution,0.5602126717567444,11,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
556,61,Grid VO Authorization Systems,0.6205639243125916,155,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
557,10,Recursive Definition Systems,0.5156441926956177,15,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
561,212,Metric Entropy Analysis,0.5740407705307007,521,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
563,28,Example-Based Metonymy Learning,0.5086761713027954,50,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
572,215,Range-Avoidance Circuit Complexity,0.5451141595840454,526,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
578,86,Evolutionary Algorithm Scalability,0.5056409239768982,236,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
581,68,Performance Trace Optimization,0.5685479640960693,173,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
582,154,Bandit Learning Games,0.6226202249526978,406,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
587,75,AS Topology Modeling,0.7043508291244507,193,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
592,35,Syllabic Language Modeling,0.5002444982528687,80,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
593,85,Succinct Model Representation,0.5261850357055664,231,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
598,215,Range-Avoidance Circuit Complexity,0.5001016855239868,526,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
599,0,Web Text Database Classification,0.5483325719833374,1,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
600,6,Type Class Extensions,0.5582393407821655,8,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
601,83,Quantum Communication Complexity,0.6101394295692444,225,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
602,35,Syllabic Language Modeling,0.585247278213501,80,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
603,6,Type Class Extensions,0.5441992878913879,8,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
606,74,Intuitionistic Logic ASP,0.6492782235145569,187,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
607,3,Nonmonotonic Logic Encoding,0.5668836832046509,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
610,24,Hamming Distance Approximation,0.5110456347465515,40,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
611,0,Web Text Database Classification,0.7443903088569641,1,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
615,3,Nonmonotonic Logic Encoding,0.5350987315177917,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
616,29,Spec-Language Compilation,0.5442772507667542,51,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
617,183,Multilingual Image Captioning,0.5072165727615356,463,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
618,0,Web Text Database Classification,0.5065931677818298,1,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
619,104,Dual Code Gray Mapping,0.5927608013153076,297,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
624,3,Nonmonotonic Logic Encoding,0.6282883286476135,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
629,35,Syllabic Language Modeling,0.5967423319816589,80,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
633,12,Predictor-Based Parsing,0.5339046716690063,17,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
637,50,Epistemic State Representation,0.569534957408905,137,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
638,85,Succinct Model Representation,0.5954129695892334,231,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
651,41,Graph Realization Theory,0.8669371008872986,113,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
652,94,Capacity-Aware Mechanism Design,0.639850378036499,264,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
654,6,Type Class Extensions,0.6666920185089111,8,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
657,89,Stochastic Complexity Classes,0.670731782913208,240,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
659,35,Syllabic Language Modeling,0.671890377998352,80,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
665,33,Non-Well-Founded Coalgebra Theory,0.8452761769294739,62,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
666,0,Web Text Database Classification,0.6944149136543274,1,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
688,26,User Privacy Tools,0.5524685382843018,43,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
690,34,Privacy-Efficiency Tradeoffs,0.6242300271987915,69,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
692,168,Termination Analysis Invariants,0.536941647529602,435,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
696,35,Syllabic Language Modeling,0.6201521754264832,80,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
697,83,Quantum Communication Complexity,0.623343288898468,225,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
699,34,Privacy-Efficiency Tradeoffs,0.5583968162536621,69,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
700,29,Spec-Language Compilation,0.6229499578475952,51,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
701,89,Stochastic Complexity Classes,0.5412456393241882,240,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
705,13,Combinatorial Auction Optimization,0.6832879781723022,18,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
707,35,Syllabic Language Modeling,0.5616083145141602,80,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
710,90,Size-Based Termination Proofs,0.6160497665405273,241,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
721,168,Termination Analysis Invariants,0.5692808032035828,435,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
722,12,Predictor-Based Parsing,0.56356281042099,17,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
723,3,Nonmonotonic Logic Encoding,0.696710467338562,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
725,29,Spec-Language Compilation,0.6003180742263794,51,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
727,100,Controlled Language Semantic Wikis,0.5296200513839722,286,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
728,34,Privacy-Efficiency Tradeoffs,0.5144636034965515,69,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
735,40,Universal Sequence Prediction,0.7710257768630981,109,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
736,216,Universal Language Translation,0.502247154712677,527,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
737,38,Algorithmic Logic Programming,0.5884737968444824,107,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
740,66,Quantum Domain Theory,0.532599925994873,170,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
741,115,Claw-Free Path Testing,0.5021477937698364,319,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
742,44,Planning-Augmented RL,0.5433628559112549,120,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
743,90,Size-Based Termination Proofs,0.5397751331329346,241,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
744,40,Universal Sequence Prediction,0.6818338632583618,109,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
746,160,Millimeter Wave 5G Integration,0.5060951113700867,418,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
755,50,Epistemic State Representation,0.6709275245666504,137,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
757,3,Nonmonotonic Logic Encoding,0.5311155319213867,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
761,83,Quantum Communication Complexity,0.752528965473175,225,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
763,28,Example-Based Metonymy Learning,0.6287378072738647,50,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
765,61,Grid VO Authorization Systems,0.562545657157898,155,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
768,61,Grid VO Authorization Systems,0.5803585648536682,155,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
770,6,Type Class Extensions,0.6105776429176331,8,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
772,44,Planning-Augmented RL,0.5178239345550537,120,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
773,118,Advice Complexity Mapping,0.5857075452804565,329,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
777,3,Nonmonotonic Logic Encoding,0.6327423453330994,5,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
779,12,Predictor-Based Parsing,0.570148229598999,17,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
781,0,Web Text Database Classification,0.5759271383285522,1,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
786,35,Syllabic Language Modeling,0.7436704039573669,80,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
791,155,Characteristic-Driven Summarization,0.7290658354759216,412,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
792,28,Example-Based Metonymy Learning,0.5024006366729736,50,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
794,122,Social Network Aggregation Dynamics,0.5730993747711182,341,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
796,2,Parallel Debugging and Extension Language Debugging Systems,0.6019816994667053,3,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
