doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,min_docs,ngram_range,max_features,coherence,irbo
414,22,Rotating Flow Dynamics,0.5026636719703674,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
416,5,DNA Conformational Dynamics,0.6942178606987,8,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
417,83,Laser-Induced Photon Polarization,0.543773353099823,192,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
421,44,Thermal Fluorescence Dynamics,0.5957400798797607,77,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
422,47,Radial Current Discharge Dynamics,0.5293558835983276,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
424,75,Taylor-Couette Axial Flow Dynamics,0.5407227277755737,173,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
426,46,Gravitational-Wave Absorption Dynamics,0.6057826280593872,79,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
428,48,Bimetallic Cluster Magnetism,0.6016370058059692,84,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
432,14,Lanczos Eigenvalue Methods,0.6164929866790771,21,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
434,6,Bell-Inequality Tests,0.5771040916442871,11,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
435,130,Bessel Pulse Dynamics,0.5864118933677673,321,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
437,18,Free Electron Laser Synchrotron,0.5789928436279297,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
439,28,Beam Polarization Advances,0.7358832359313965,42,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
441,18,Free Electron Laser Synchrotron,0.5134148597717285,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
442,3,Quantum Corrections,0.6659242510795593,6,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
444,25,Proton Stopping Dynamics,0.5491870641708374,39,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
446,111,Climate Information Dynamics,0.5145736932754517,269,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
447,36,Mass-Energy Relationships,0.5047270059585571,55,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
448,56,Accelerator Control Migration,0.539538562297821,114,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
450,130,Bessel Pulse Dynamics,0.5737758874893188,321,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
451,38,Diffraction-Based Atomic Interference,0.8358855247497559,61,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
452,50,Stellar Pulsation Instability,0.634844183921814,88,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
454,35,Pulse-Level Beam Feedback,0.5321210026741028,54,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
457,18,Free Electron Laser Synchrotron,0.6116210222244263,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
459,1,Plasma Beam Interactions,0.6883214712142944,4,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
461,19,Algebraic Products and Angular Momentum Separation,0.5022727847099304,31,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
465,4,Newtonian Geometric Gravity,0.5623636245727539,7,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
467,144,Cosmic Origins Science,0.5541495084762573,362,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
470,78,Tokamak Flow Barriers,0.5222601890563965,180,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
471,152,Semi-Metal Photoisomerization,0.5167407989501953,378,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
472,18,Free Electron Laser Synchrotron,0.6300040483474731,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
473,31,Criticality Dynamics,0.5047873854637146,48,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
475,18,Free Electron Laser Synchrotron,0.6243479251861572,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
476,169,Quantum-Classical Boundary,0.5159170031547546,437,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
477,47,Radial Current Discharge Dynamics,0.5406556129455566,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
478,22,Rotating Flow Dynamics,0.5137813687324524,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
482,30,Nonlinear Breather Dynamics,0.5828119516372681,47,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
486,99,Metallic Slit Resonance,0.549888014793396,222,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
487,113,Kinetic Potential Embedding,0.6150686740875244,274,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
488,78,Tokamak Flow Barriers,0.7188064455986023,180,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
492,18,Free Electron Laser Synchrotron,0.5521575212478638,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
495,47,Radial Current Discharge Dynamics,0.5308147668838501,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
496,10,Quantum Tunneling Dynamics,0.5596429705619812,15,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
497,58,Three-Body Virtual States,0.5669583082199097,121,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
498,18,Free Electron Laser Synchrotron,0.5410300493240356,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
499,17,Coherent Structure Modeling,0.6728206872940063,29,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
501,56,Accelerator Control Migration,0.5511856079101562,114,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
505,55,Multiphoton Coherent Control,0.6180657148361206,111,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
506,10,Quantum Tunneling Dynamics,0.7517465949058533,15,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
508,135,Noise-Based Logic Systems,0.6226428747177124,338,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
512,3,Quantum Corrections,0.5323178172111511,6,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
513,4,Newtonian Geometric Gravity,0.8043237924575806,7,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
515,47,Radial Current Discharge Dynamics,0.5962243676185608,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
516,84,Seismic Network Analysis,0.6300368905067444,193,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
519,35,Pulse-Level Beam Feedback,0.6399162411689758,54,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
520,135,Noise-Based Logic Systems,0.6152258515357971,338,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
523,14,Lanczos Eigenvalue Methods,0.5146011710166931,21,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
524,169,Quantum-Classical Boundary,0.6367429494857788,437,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
527,13,Molecular Absorption Precision,0.6535216569900513,20,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
530,33,Pixel Detector Calibration,0.5850871205329895,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
531,12,Fermi Gas Stability,0.5402896404266357,18,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
533,46,Gravitational-Wave Absorption Dynamics,0.548111617565155,79,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
534,7,Optical Trapping Cooling,0.6930570602416992,12,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
535,18,Free Electron Laser Synchrotron,0.5952143669128418,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
541,108,Gaussian Basis Optimization,0.5597305297851562,258,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
543,74,Nonlinear Flagellar Dynamics,0.6926047801971436,170,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
544,11,Photon Path Dynamics,0.5635847449302673,17,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
549,12,Fermi Gas Stability,0.698419451713562,18,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
550,4,Newtonian Geometric Gravity,0.647137463092804,7,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
551,79,Forbidden Transition Spectroscopy,0.6051040887832642,182,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
553,58,Three-Body Virtual States,0.5141302943229675,121,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
554,151,Signal-Processing Quantum Model,0.5717476606369019,377,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
561,1,Plasma Beam Interactions,0.6253092288970947,4,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
562,158,Excited State Perturbation Theory,0.5551447868347168,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
563,18,Free Electron Laser Synchrotron,0.5522931814193726,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
564,171,Quantum Contextuality Foundations,0.6414055824279785,452,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
568,64,Pedagogical Reasoning Frameworks,0.5049375295639038,142,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
569,29,Micromaser Dynamics,0.6411682963371277,46,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
571,22,Rotating Flow Dynamics,0.5432700514793396,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
576,45,Polymer Entropic Mechanics,0.6147464513778687,78,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
578,108,Gaussian Basis Optimization,0.6475834846496582,258,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
580,134,Film Retraction Dynamics,0.6258276104927063,331,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
581,3,Quantum Corrections,0.6898902654647827,6,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
582,62,Relativistic Common Sense,0.5949702262878418,129,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
590,0,Quantum Field Effects,0.561418354511261,1,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
592,6,Bell-Inequality Tests,0.5434743762016296,11,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
593,35,Pulse-Level Beam Feedback,0.6172046661376953,54,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
594,107,Surfactant-Wetting Dynamics,0.5952877998352051,257,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
596,18,Free Electron Laser Synchrotron,0.5502039194107056,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
597,1,Plasma Beam Interactions,0.5181809067726135,4,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
598,121,Singularity Reinterpretation,0.5953307151794434,290,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
600,10,Quantum Tunneling Dynamics,0.5888651609420776,15,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
601,27,Fractal Permeability,0.7811284065246582,41,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
602,185,Rydberg Excitation Dynamics,0.6262483596801758,490,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
605,177,Fat-Tailed Differences,0.695829451084137,467,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
607,7,Optical Trapping Cooling,0.7067356705665588,12,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
609,155,Soliton Pair Dynamics,0.585567057132721,391,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
612,18,Free Electron Laser Synchrotron,0.5306196212768555,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
613,126,Relativity Foundations,0.5186839699745178,311,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
614,46,Gravitational-Wave Absorption Dynamics,0.521264910697937,79,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
615,35,Pulse-Level Beam Feedback,0.5206127166748047,54,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
616,24,Nonlinear Mode Locking,0.6797385215759277,38,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
624,90,Research Productivity Metrics,0.7273584604263306,207,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
625,77,Nonlinear Scattering Dynamics,0.5533014535903931,178,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
626,3,Quantum Corrections,0.6437190771102905,6,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
632,151,Signal-Processing Quantum Model,0.5791386365890503,377,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
635,70,Photonic Molecule Design,0.5727109909057617,164,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
636,7,Optical Trapping Cooling,0.6748219728469849,12,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
639,151,Signal-Processing Quantum Model,0.5348948240280151,377,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
643,95,Stochastic Geometry Dynamics,0.58277428150177,212,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
650,28,Beam Polarization Advances,0.6236836910247803,42,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
651,3,Quantum Corrections,0.583530068397522,6,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
652,33,Pixel Detector Calibration,0.7266640663146973,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
653,19,Algebraic Products and Angular Momentum Separation,0.550428569316864,31,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
654,0,Quantum Field Effects,0.6451582908630371,1,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
655,33,Pixel Detector Calibration,0.5504105091094971,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
657,40,High-Order Turbulence Moments,0.5454981327056885,68,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
658,98,Polycyclic Aromatic Dimer Configurations,0.5196493268013,221,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
659,18,Free Electron Laser Synchrotron,0.5309411287307739,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
662,119,Laser-Plasma Anharmonic Resonance,0.5443322658538818,285,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
663,35,Pulse-Level Beam Feedback,0.5463639497756958,54,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
669,13,Molecular Absorption Precision,0.5047119855880737,20,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
670,23,Optical Logic Gates,0.5554358959197998,37,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
671,48,Bimetallic Cluster Magnetism,0.523327648639679,84,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
673,26,Magnetic Field Symmetry Breaking,0.6121890544891357,40,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
675,28,Beam Polarization Advances,0.5327861309051514,42,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
676,158,Excited State Perturbation Theory,0.5167877674102783,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
678,2,Uncertainty Propagation,0.5975099205970764,5,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
679,18,Free Electron Laser Synchrotron,0.546301007270813,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
683,180,Obstacle-Induced Fiber Dynamics,0.5633396506309509,476,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
686,7,Optical Trapping Cooling,0.5406258702278137,12,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
687,20,Deforming Reference Frame Dynamics,0.7037341594696045,32,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
688,35,Pulse-Level Beam Feedback,0.5457020998001099,54,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
690,18,Free Electron Laser Synchrotron,0.5844707489013672,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
692,35,Pulse-Level Beam Feedback,0.6093084216117859,54,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
694,151,Signal-Processing Quantum Model,0.540316104888916,377,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
